SEA.DAT         2.0             Header structure with coordinate parameters                     
   1
Produced by User                                                                 
UTM     
  19N   
NAS-C   10-10-2002  
KM  
44007    '4007'
  409.09 4820.07  70.100 13.8 88 189  0 88 189  0    1.3  290.4 9999.0 9999.0 9999.0 9999.0    4.0  180.0
  409.09 4820.07  70.100 13.8 88 189  1 88 189  1    1.6  290.4 9999.0 9999.0 9999.0 9999.0    6.0  200.0
  409.09 4820.07  70.100 13.8 88 189  2 88 189  2    2.2  290.5 9999.0 9999.0 9999.0 9999.0    5.0  220.0
  409.09 4820.07  70.100 13.8 88 189  3 88 189  3    2.3  290.6 9999.0 9999.0 9999.0 9999.0    4.0  220.0
  409.09 4820.07  70.100 13.8 88 189  4 88 189  4    1.3  289.6 9999.0 9999.0 9999.0 9999.0     .0     .0
  409.09 4820.07  70.100 13.8 88 189  5 88 189  5    1.9  290.3 9999.0 9999.0 9999.0 9999.0     .0     .0
  409.09 4820.07  70.100 13.8 88 189  6 88 189  6    3.8  292.1 9999.0 9999.0 9999.0 9999.0     .0     .0
  409.09 4820.07  70.100 13.8 88 189  7 88 189  7    2.9  291.6 9999.0 9999.0 9999.0 9999.0    3.0  330.0
  409.09 4820.07  70.100 13.8 88 189  8 88 189  8    2.0  291.1 9999.0 9999.0 9999.0 9999.0     .0     .0
  409.09 4820.07  70.100 13.8 88 189  9 88 189  9    3.7  293.4 9999.0 9999.0 9999.0 9999.0    2.0  330.0
  409.09 4820.07  70.100 13.8 88 189 10 88 189 10    5.0  295.4 9999.0 9999.0 9999.0 9999.0    1.0  340.0
  409.09 4820.07  70.100 13.8 88 189 11 88 189 11    4.7  295.0 9999.0 9999.0 9999.0 9999.0    2.0  130.0
  409.09 4820.07  70.100 13.8 88 189 12 88 189 12    4.2  294.5 9999.0 9999.0 9999.0 9999.0    5.0  140.0
  409.09 4820.07  70.100 13.8 88 189 13 88 189 13    4.5  295.1 9999.0 9999.0 9999.0 9999.0    5.0  140.0
